room_type,availability_365,host_is_superhost,cleaning_fee,cost_per_one_night,property_type,accommodates,cancellation_policy,host_identity_verified,bedrooms,number_of_reviews,city,beds,security_deposit,zipcode,minimum_nights,bathroom_per_person,latitude,longitude,bedroom_per_person,price
0.0,17.0,0.0,40.0,120,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.891696,151.2641462,0.5,120.0
1.0,0.0,0.0,0.0,20,15.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.25,-33.88333349,151.277734,0.5,60.0
0.0,32.0,0.0,0.0,19,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,200.0,2022.0,7.0,0.5,-33.89253381,151.2495466,0.5,139.0
1.0,136.0,1.0,35.0,55,0.0,2.0,0.0,0.0,1.0,78.0,0.0,1.0,200.0,2026.0,2.0,0.75,-33.89310106,151.2680802,0.5,111.0
1.0,179.0,0.0,0.0,26,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.89245645,151.2614066,0.5,80.0
0.0,334.0,0.0,80.0,13,0.0,3.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,2026.0,15.0,0.3333333333333333,-33.89350686,151.2834064,0.3333333333333333,200.0
1.0,18.0,1.0,60.0,111,0.0,2.0,1.0,0.0,1.0,14.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88861034,151.2767717,0.5,111.0
0.0,0.0,0.0,100.0,76,0.0,6.0,1.0,1.0,3.0,5.0,0.0,4.0,850.0,2022.0,3.0,0.16666666666666666,-33.89495766,151.251929,0.5,230.0
1.0,171.0,1.0,20.0,42,15.0,2.0,2.0,1.0,1.0,23.0,0.0,2.0,200.0,2022.0,2.0,0.5,-33.89433295,151.2452543,0.5,85.0
1.0,0.0,0.0,120.0,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,300.0,2026.0,7.0,1.0,-33.89110589,151.2644871,1.0,50.0
1.0,0.0,0.0,0.0,40,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88879629,151.2688325,0.5,80.0
0.0,0.0,0.0,120.0,89,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,250.0,2026.0,2.0,0.5,-33.89305683,151.2716919,0.5,179.0
1.0,348.0,0.0,0.0,59,0.0,2.0,0.0,1.0,1.0,18.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88863721,151.2621568,0.5,59.0
1.0,0.0,1.0,50.0,72,0.0,2.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88883216,151.2699725,0.5,72.0
1.0,0.0,0.0,0.0,21,15.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.88790512,151.2837274,1.0,65.0
0.0,104.0,0.0,180.0,49,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,151.0,2022.0,4.0,1.0,-33.89114657,151.2528,0.5,196.0
0.0,0.0,0.0,100.0,42,0.0,6.0,0.0,1.0,2.0,1.0,0.0,3.0,1000.0,2026.0,7.0,0.3333333333333333,-33.88685761,151.2815861,0.3333333333333333,300.0
0.0,204.0,0.0,99.0,69,0.0,2.0,1.0,1.0,1.0,21.0,0.0,1.0,500.0,2026.0,2.0,0.5,-33.89270662,151.2724006,0.5,139.0
1.0,0.0,0.0,15.0,27,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88985169,151.2627868,0.5,55.0
0.0,0.0,0.0,130.0,22,0.0,2.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,2026.0,7.0,0.5,-33.88957303,151.2714197,0.5,160.0
0.0,0.0,0.0,65.0,23,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,4.0,0.25,-33.89378134,151.2664825,0.25,94.0
1.0,123.0,1.0,25.0,70,0.0,2.0,1.0,0.0,1.0,37.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89537713,151.2711432,0.5,70.0
1.0,0.0,0.0,80.0,14,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,7.0,0.5,-33.88542532,151.2683818,0.5,103.0
0.0,0.0,1.0,125.0,54,15.0,6.0,2.0,1.0,3.0,11.0,0.0,3.0,500.0,2026.0,7.0,0.16666666666666666,-33.89515875,151.2724582,0.5,384.0
0.0,0.0,0.0,150.0,50,15.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,500.0,2026.0,7.0,0.375,-33.89717377,151.2624075,0.5,350.0
1.0,0.0,0.0,0.0,25,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,4.0,1.0,-33.89283502,151.2705037,0.5,100.0
0.0,0.0,0.0,50.0,10,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,10.0,0.5,-33.88417987,151.2791662,0.5,100.0
0.0,179.0,0.0,70.0,66,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,500.0,2026.0,3.0,0.3333333333333333,-33.8940162,151.2716585,0.3333333333333333,200.0
0.0,0.0,0.0,100.0,40,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,500.0,2026.0,4.0,0.5,-33.88939628,151.2818306,0.0,160.0
1.0,24.0,0.0,75.0,26,15.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.89657492,151.2630967,1.0,80.0
1.0,0.0,0.0,0.0,39,15.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89416274,151.2676315,0.5,78.0
1.0,0.0,0.0,40.0,34,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,200.0,2026.0,2.0,1.0,-33.88644729,151.2767677,1.0,69.0
0.0,66.0,0.0,70.0,3,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2026.0,21.0,0.5,-33.88909829,151.2753793,0.5,80.0
0.0,0.0,0.0,60.0,47,0.0,3.0,2.0,1.0,1.0,7.0,0.0,2.0,300.0,2026.0,2.0,0.3333333333333333,-33.8879621,151.272565,0.3333333333333333,95.0
1.0,0.0,0.0,0.0,15,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2026.0,4.0,1.0,-33.89161648,151.2642921,0.5,60.0
0.0,0.0,0.0,28.0,30,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,250.0,2026.0,5.0,0.5,-33.88870453,151.2617708,0.5,150.0
0.0,250.0,0.0,150.0,99,15.0,4.0,0.0,0.0,2.0,14.0,0.0,2.0,250.0,2026.0,3.0,0.25,-33.89094203,151.2684032,0.5,299.0
1.0,323.0,0.0,40.0,26,0.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,4000.0,2026.0,3.0,0.5,-33.88807723,151.2718612,0.5,80.0
0.0,29.0,0.0,129.0,27,0.0,4.0,0.0,1.0,2.0,11.0,0.0,2.0,400.0,2026.0,4.0,0.25,-33.88942222,151.2732079,0.5,109.0
0.0,273.0,0.0,0.0,26,11.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2026.0,5.0,0.3333333333333333,-33.89606251,151.2617125,0.0,130.0
0.0,0.0,1.0,60.0,76,0.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2026.0,5.0,0.25,-33.8974524,151.2623475,0.5,380.0
1.0,0.0,0.0,0.0,28,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.8921606,151.2662561,0.5,57.0
2.0,0.0,0.0,0.0,7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,4.0,1.0,-33.88890619,151.2733122,1.0,30.0
0.0,65.0,0.0,95.0,228,15.0,8.0,2.0,0.0,3.0,1.0,0.0,7.0,0.0,2026.0,1.0,0.125,-33.88066001,151.2756001,0.375,228.0
0.0,0.0,0.0,50.0,19,0.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,650.0,2022.0,7.0,0.25,-33.89312993,151.2486866,0.25,133.0
0.0,140.0,0.0,220.0,66,0.0,6.0,2.0,1.0,2.0,47.0,0.0,3.0,500.0,2026.0,3.0,0.3333333333333333,-33.89125003,151.2618578,0.3333333333333333,200.0
0.0,0.0,0.0,200.0,22,15.0,6.0,1.0,1.0,3.0,4.0,0.0,3.0,500.0,2022.0,8.0,0.16666666666666666,-33.89121747,151.2538397,0.5,179.0
0.0,2.0,0.0,100.0,95,0.0,4.0,2.0,0.0,2.0,6.0,0.0,2.0,500.0,2026.0,2.0,0.25,-33.8897767,151.2662879,0.5,190.0
1.0,0.0,0.0,0.0,70,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88479034,151.2786397,0.5,70.0
1.0,0.0,0.0,0.0,6,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,10.0,0.5,-33.89266386,151.2660417,0.5,65.0
0.0,0.0,0.0,0.0,3,11.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2022.0,12.0,0.5,-33.88960086,151.2574433,0.5,41.0
2.0,0.0,0.0,0.0,41,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,1.0,1.0,-33.88882289,151.2703246,1.0,41.0
0.0,0.0,0.0,50.0,28,15.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,200.0,2026.0,7.0,0.25,-33.88160823,151.2753647,0.5,200.0
0.0,180.0,0.0,50.0,21,0.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2026.0,7.0,0.25,-33.88706882,151.2839567,0.5,147.0
0.0,28.0,0.0,100.0,35,0.0,4.0,2.0,0.0,3.0,6.0,0.0,3.0,1000.0,2026.0,5.0,0.25,-33.89325831,151.2703841,0.75,179.0
0.0,0.0,0.0,50.0,94,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,500.0,2026.0,2.0,0.25,-33.88771356,151.2778505,0.5,189.0
1.0,0.0,0.0,0.0,9,15.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,11.0,0.5,-33.88404414,151.2756326,0.5,100.0
1.0,118.0,0.0,70.0,100,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89277362,151.2696894,0.5,100.0
1.0,0.0,0.0,0.0,18,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2026.0,5.0,0.5,-33.88491385,151.2685318,0.5,91.0
0.0,0.0,0.0,0.0,180,0.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2026.0,1.0,0.25,-33.89296124,151.270013,0.5,180.0
0.0,87.0,0.0,95.0,83,0.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2026.0,3.0,0.25,-33.88784554,151.2688853,0.5,250.0
0.0,288.0,0.0,70.0,86,8.0,2.0,2.0,1.0,1.0,134.0,0.0,1.0,300.0,2026.0,2.0,0.5,-33.88930795,151.2698537,0.5,173.0
0.0,79.0,1.0,150.0,50,0.0,4.0,1.0,0.0,2.0,38.0,0.0,2.0,500.0,2026.0,4.0,0.25,-33.89258141,151.2691948,0.5,200.0
1.0,0.0,0.0,20.0,94,24.0,5.0,1.0,0.0,3.0,5.0,0.0,2.0,150.0,2026.0,1.0,0.4,-33.8876571,151.2751278,0.6,94.0
1.0,284.0,0.0,0.0,1,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,2026.0,28.0,0.5,-33.89673053,151.2611354,1.5,30.0
1.0,0.0,0.0,0.0,300,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,300.0,2026.0,1.0,0.75,-33.89129438,151.2722906,0.5,300.0
1.0,0.0,0.0,0.0,80,15.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88621917,151.278713,0.5,80.0
0.0,0.0,0.0,85.0,95,0.0,4.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,2026.0,2.0,0.25,-33.88119137,151.2798257,0.5,190.0
0.0,6.0,0.0,75.0,80,0.0,4.0,1.0,1.0,2.0,7.0,0.0,2.0,300.0,2026.0,2.0,0.25,-33.88904116,151.2831619,0.5,161.0
0.0,266.0,0.0,370.0,62,0.0,6.0,1.0,1.0,3.0,32.0,0.0,4.0,500.0,2026.0,5.0,0.3333333333333333,-33.89007871,151.2682024,0.5,312.0
0.0,0.0,0.0,75.0,45,0.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,500.0,2026.0,4.0,0.25,-33.88478492,151.2728955,0.5,180.0
0.0,265.0,0.0,60.0,5,0.0,4.0,1.0,1.0,2.0,8.0,0.0,2.0,1000.0,2026.0,30.0,0.5,-33.89239063,151.269322,0.5,175.0
0.0,364.0,0.0,0.0,38,0.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,2026.0,5.0,0.5,-33.89298193,151.270429,0.5,190.0
0.0,71.0,1.0,125.0,142,0.0,4.0,1.0,1.0,2.0,33.0,0.0,2.0,0.0,2026.0,2.0,0.25,-33.89061843,151.2726826,0.5,285.0
0.0,0.0,0.0,50.0,125,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2026.0,2.0,0.3333333333333333,-33.8912294,151.2685716,0.6666666666666666,250.0
0.0,0.0,0.0,200.0,175,18.0,4.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2026.0,2.0,0.625,-33.88613575,151.2812733,0.5,350.0
0.0,323.0,0.0,150.0,25,0.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,500.0,2022.0,7.0,0.5,-33.89185083,151.246265,0.5,179.0
1.0,88.0,0.0,25.0,50,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,130.0,2026.0,2.0,0.5,-33.89500058,151.2651018,0.5,100.0
0.0,89.0,0.0,288.0,116,15.0,8.0,2.0,1.0,4.0,1.0,0.0,4.0,1000.0,2026.0,3.0,0.1875,-33.88422218,151.2798912,0.5,349.0
0.0,0.0,0.0,0.0,53,0.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,200.0,2026.0,2.0,0.25,-33.88751387,151.2705283,0.25,106.0
1.0,0.0,0.0,0.0,20,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.8898966,151.2737628,1.0,60.0
1.0,20.0,0.0,7.0,35,0.0,2.0,2.0,1.0,1.0,43.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88644906,151.2767866,0.5,70.0
0.0,0.0,0.0,0.0,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2026.0,6.0,0.5,-33.88878811,151.2800812,0.0,150.0
0.0,0.0,0.0,20.0,43,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.88870553,151.2784986,0.5,130.0
1.0,0.0,0.0,0.0,100,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89046891,151.2723692,0.5,100.0
0.0,0.0,0.0,80.0,40,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,5.0,1.0,-33.8904823,151.2847109,0.5,200.0
1.0,77.0,1.0,25.0,40,15.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,2026.0,2.0,1.0,-33.88854757,151.2655485,0.5,81.0
0.0,0.0,0.0,60.0,75,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.88598493,151.2754807,0.5,150.0
0.0,0.0,0.0,80.0,56,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,500.0,2022.0,5.0,0.5,-33.89554273,151.2530427,0.5,281.0
1.0,0.0,0.0,0.0,120,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,1.0,0.25,-33.88414131,151.2683329,0.25,120.0
0.0,23.0,0.0,0.0,83,8.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.89187624,151.2653748,0.5,250.0
0.0,274.0,1.0,139.0,297,0.0,4.0,2.0,0.0,2.0,86.0,0.0,2.0,1500.0,2026.0,1.0,0.25,-33.89004814,151.2743642,0.5,297.0
1.0,0.0,0.0,30.0,4,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,150.0,2026.0,14.0,0.5,-33.89230483,151.2671552,0.5,65.0
0.0,0.0,0.0,60.0,40,0.0,4.0,1.0,1.0,2.0,13.0,0.0,2.0,250.0,2026.0,2.0,0.25,-33.8951067,151.2684254,0.5,80.0
0.0,94.0,1.0,50.0,27,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2026.0,5.0,0.25,-33.89602206,151.2719805,0.5,138.0
1.0,0.0,0.0,50.0,11,0.0,1.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,2026.0,5.0,1.0,-33.89449896,151.272859,1.0,55.0
0.0,63.0,0.0,50.0,120,0.0,4.0,1.0,1.0,2.0,13.0,0.0,2.0,150.0,2026.0,1.0,0.25,-33.8883096,151.2701879,0.5,120.0
1.0,0.0,0.0,30.0,37,0.0,2.0,1.0,1.0,1.0,42.0,0.0,1.0,250.0,2026.0,2.0,0.5,-33.89001243,151.2716794,0.5,74.0
1.0,156.0,0.0,40.0,10,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,5.0,1.0,-33.88737054,151.2761343,1.0,50.0
2.0,0.0,0.0,25.0,35,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2026.0,1.0,1.0,-33.89097295,151.273163,1.0,35.0
1.0,89.0,0.0,50.0,80,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1000.0,2026.0,1.0,0.5,-33.89481987,151.2615564,0.5,80.0
0.0,0.0,0.0,0.0,21,0.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,2000.0,2026.0,10.0,0.25,-33.89296114,151.2702656,0.5,210.0
0.0,0.0,0.0,0.0,100,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2026.0,3.0,0.5,-33.8879334,151.2759151,0.0,300.0
0.0,0.0,0.0,80.0,35,15.0,6.0,0.0,0.0,3.0,2.0,0.0,4.0,210.0,2022.0,5.0,0.4166666666666667,-33.89596711,151.2490766,0.5,177.0
0.0,0.0,0.0,125.0,42,0.0,4.0,2.0,0.0,1.0,2.0,0.0,2.0,2000.0,2026.0,7.0,0.5,-33.88883071,151.2623979,0.25,299.0
1.0,0.0,0.0,0.0,37,23.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2022.0,2.0,0.5,-33.89207847,151.2417804,0.5,74.0
1.0,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,500.0,2026.0,7.0,1.0,-33.88486589,151.2777933,1.0,45.0
1.0,187.0,0.0,0.0,57,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89241356,151.2596228,0.5,115.0
1.0,90.0,0.0,0.0,6,23.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2026.0,7.0,1.0,-33.88559902,151.2841434,1.0,42.0
0.0,0.0,0.0,90.0,5,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2026.0,21.0,0.5,-33.8866491,151.2771022,1.0,106.0
1.0,0.0,0.0,20.0,69,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,240.0,2026.0,1.0,0.5,-33.89165172,151.2707001,0.5,69.0
2.0,0.0,0.0,0.0,39,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,1.0,-33.886223,151.2767537,1.0,39.0
1.0,0.0,0.0,0.0,91,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89241098,151.2833403,0.5,91.0
0.0,116.0,0.0,50.0,23,0.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,1000.0,2022.0,5.0,0.5,-33.89192989,151.2467153,0.0,115.0
0.0,0.0,0.0,150.0,94,0.0,5.0,1.0,1.0,2.0,19.0,0.0,3.0,300.0,2026.0,2.0,0.2,-33.89161287,151.2690049,0.4,189.0
0.0,88.0,0.0,0.0,74,0.0,4.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2026.0,4.0,0.25,-33.88499195,151.2828481,0.5,299.0
0.0,0.0,0.0,100.0,121,0.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,500.0,2026.0,3.0,0.2,-33.89317986,151.2713986,0.4,365.0
1.0,176.0,1.0,25.0,38,15.0,2.0,2.0,1.0,1.0,54.0,0.0,1.0,0.0,2026.0,2.0,1.0,-33.89000251,151.2639276,0.5,76.0
0.0,0.0,0.0,30.0,37,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,500.0,2026.0,5.0,0.5,-33.88680648,151.273071,0.0,185.0
1.0,25.0,0.0,20.0,27,0.0,2.0,2.0,1.0,1.0,5.0,0.0,1.0,0.0,2026.0,3.0,0.5,-33.89241557,151.2706361,0.5,82.0
0.0,128.0,1.0,180.0,98,0.0,4.0,2.0,1.0,2.0,79.0,0.0,2.0,600.0,2026.0,2.0,0.25,-33.88672517,151.2680599,0.5,196.0
1.0,7.0,0.0,15.0,90,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2026.0,1.0,1.0,-33.8956854,151.2687619,0.5,90.0
1.0,0.0,1.0,20.0,80,0.0,2.0,1.0,1.0,1.0,42.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89601295,151.2615984,0.5,80.0
1.0,0.0,0.0,0.0,50,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.88794965,151.2719735,0.5,50.0
0.0,2.0,0.0,99.0,87,0.0,4.0,2.0,0.0,2.0,8.0,0.0,2.0,500.0,2026.0,2.0,0.25,-33.88957497,151.278839,0.5,175.0
1.0,65.0,1.0,60.0,21,15.0,1.0,2.0,1.0,1.0,9.0,0.0,1.0,0.0,2026.0,3.0,1.0,-33.89412172,151.2646001,1.0,65.0
0.0,0.0,0.0,0.0,31,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2026.0,3.0,0.5,-33.88789675,151.2714295,0.0,95.0
1.0,0.0,0.0,30.0,78,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0,2026.0,2.0,0.5,-33.89337456,151.2676976,0.5,156.0
1.0,14.0,0.0,20.0,74,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.8909396,151.2751459,0.5,74.0
1.0,65.0,0.0,0.0,76,0.0,1.0,0.0,0.0,1.0,41.0,0.0,1.0,0.0,2022.0,1.0,1.0,-33.89121011,151.2529726,1.0,76.0
0.0,0.0,0.0,80.0,82,0.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.89159904,151.2847496,0.5,165.0
0.0,365.0,0.0,80.0,299,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,600.0,2022.0,1.0,0.5,-33.89162066,151.2527054,0.5,299.0
1.0,290.0,0.0,0.0,45,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,2.0,0.5,-33.8930012,151.2725109,0.5,90.0
0.0,0.0,0.0,40.0,75,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.89158952,151.2702597,0.5,150.0
0.0,0.0,0.0,0.0,160,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2026.0,1.0,0.5,-33.89270569,151.2595091,1.0,160.0
0.0,23.0,0.0,120.0,75,0.0,4.0,2.0,1.0,2.0,2.0,0.0,2.0,300.0,2026.0,2.0,0.5,-33.88770595,151.2804919,0.5,150.0
0.0,122.0,0.0,65.0,75,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,200.0,2026.0,2.0,0.5,-33.88862206,151.273425,0.5,150.0
1.0,358.0,0.0,0.0,29,15.0,1.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,2026.0,2.0,1.0,-33.89020569,151.2676075,1.0,59.0
0.0,203.0,0.0,80.0,13,0.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,500.0,2026.0,7.0,0.5,-33.88583412,151.2764457,0.5,94.0
0.0,0.0,0.0,75.0,29,0.0,4.0,2.0,1.0,2.0,11.0,0.0,2.0,300.0,2026.0,5.0,0.25,-33.88494304,151.2781725,0.5,146.0
0.0,0.0,0.0,80.0,40,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2026.0,5.0,0.25,-33.88871178,151.2719975,0.5,200.0
0.0,0.0,0.0,0.0,20,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,5.0,0.5,-33.88787178,151.2735544,0.5,100.0
2.0,69.0,0.0,0.0,30,13.0,12.0,2.0,1.0,1.0,8.0,0.0,12.0,0.0,2026.0,1.0,0.16666666666666666,-33.89141033,151.2734418,0.08333333333333333,30.0
0.0,0.0,0.0,145.0,55,17.0,3.0,1.0,1.0,2.0,24.0,0.0,0.0,500.0,2026.0,3.0,0.6666666666666666,-33.89429468,151.2612186,0.6666666666666666,165.0
0.0,204.0,0.0,100.0,42,0.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,2026.0,7.0,0.25,-33.8914056,151.2743719,0.5,299.0
1.0,0.0,0.0,50.0,50,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,250.0,2026.0,3.0,0.75,-33.88704933,151.2721392,0.5,150.0
1.0,0.0,0.0,60.0,76,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,200.0,2026.0,1.0,0.5,-33.88999396,151.2722156,0.5,76.0
0.0,178.0,0.0,100.0,145,0.0,4.0,2.0,1.0,2.0,33.0,0.0,2.0,1500.0,2026.0,2.0,0.25,-33.89540201,151.2738236,0.5,290.0
1.0,0.0,0.0,0.0,50,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2026.0,1.0,0.5,-33.89527844,151.2707426,0.5,50.0
0.0,21.0,0.0,100.0,29,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2026.0,6.0,0.5,-33.89109551,151.2742091,0.5,179.0
1.0,86.0,0.0,50.0,150,15.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,133.0,2022.0,1.0,1.0,-33.89196921,151.242169,1.0,150.0
0.0,177.0,0.0,50.0,111,0.0,3.0,2.0,1.0,0.0,75.0,0.0,1.0,0.0,2026.0,1.0,0.3333333333333333,-33.8904526,151.274203,0.0,111.0
0.0,0.0,0.0,150.0,31,0.0,3.0,2.0,0.0,2.0,3.0,0.0,2.0,1000.0,2026.0,7.0,0.3333333333333333,-33.89378092,151.270511,0.6666666666666666,221.0
0.0,0.0,0.0,50.0,116,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,400.0,2026.0,3.0,0.3333333333333333,-33.88625394,151.2703778,0.6666666666666666,350.0
0.0,0.0,0.0,50.0,66,0.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,200.0,2026.0,3.0,0.25,-33.88542898,151.2847832,0.5,200.0
0.0,26.0,0.0,250.0,42,15.0,5.0,2.0,1.0,3.0,0.0,0.0,3.0,500.0,2026.0,7.0,0.4,-33.88907986,151.2784285,0.6,299.0
