city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode,state
Potts Point,151.2246923,-33.87330965,89.0,38,5,2,1.0,0.0,1.0,200.0,85.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,124.0,2011,NSW
Manly,151.2820445,-33.78971067,,0,5,8,3.5,4.0,4.0,0.0,0.0,House,Entire home/apt,348,0.0,0.0,flexible,650.0,2095.0,NSW
Redfern,151.2017828,-33.89210917,,0,5,3,1.0,0.0,3.0,0.0,0.0,Other,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,95.0,2016.0,NSW
Redfern,151.2065796,-33.89096853,,0,30,4,2.0,2.0,2.0,5000.0,200.0,Apartment,Entire home/apt,213,1.0,1.0,strict_14_with_grace_period,549.0,2016,NSW
Paddington,151.2311972,-33.87917648,95.0,4,4,4,2.0,3.0,2.0,0.0,0.0,House,Entire home/apt,358,1.0,0.0,flexible,250.0,2021,NSW
Elizabeth Bay,151.2254131,-33.87485036,80.0,2,2,2,1.0,1.0,1.0,135.0,88.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,162.0,2011,NSW
Mosman,151.2327612,-33.82640494,,0,7,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,364,0.0,0.0,flexible,59.0,2088.0,NSW
Erskineville,151.1845621,-33.89861003,100.0,2,2,2,1.5,1.0,1.0,0.0,0.0,House,Private room,0,1.0,0.0,moderate,80.0,2043,NSW
Coogee,151.254884,-33.92479856,95.0,118,3,4,1.0,2.0,4.0,0.0,0.0,Apartment,Entire home/apt,266,0.0,1.0,strict_14_with_grace_period,200.0,2034,NSW
Manly,151.2831004,-33.78793185,100.0,1,3,2,1.0,1.0,1.0,0.0,79.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,131.0,2095,NSW
Bondi Beach,151.2703899,-33.88686913,91.0,15,5,4,1.5,2.0,2.0,800.0,40.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,349.0,2026,NSW
Surry Hills,151.2115448,-33.87848834,92.0,15,28,2,1.0,1.0,1.0,350.0,65.0,Apartment,Entire home/apt,275,1.0,1.0,strict_14_with_grace_period,130.0,2010,NSW
Bondi Beach,151.2619878,-33.89192843,,0,10,4,1.0,2.0,2.0,1200.0,165.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,195.0,2026,NSW
Annandale,151.173637,-33.88612633,93.0,13,2,2,1.0,1.0,1.0,0.0,50.0,House,Private room,117,1.0,0.0,strict_14_with_grace_period,80.0,2038.0,NSW
Collaroy,151.299291,-33.73775612,93.0,7,6,8,3.0,4.0,6.0,1000.0,200.0,House,Entire home/apt,365,1.0,0.0,strict_14_with_grace_period,700.0,2097,NSW
Manly,151.2803187,-33.79921779,,0,1,2,1.0,1.0,1.0,650.0,50.0,Apartment,Entire home/apt,2,0.0,0.0,moderate,160.0,2095.0,NSW
Gladesville,151.1256366,-33.83515027,92.0,5,2,4,1.0,2.0,3.0,500.0,50.0,Apartment,Entire home/apt,1,0.0,0.0,moderate,175.0,2111,NSW
Bankstown,151.0484255,-33.92103937,,0,1,2,2.0,0.0,1.0,150.0,15.0,Guest suite,Private room,253,0.0,0.0,moderate,65.0,2200,NSW
Sydney,151.2071428,-33.87937088,80.0,19,1,4,1.0,0.0,2.0,300.0,60.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,120.0,2000.0,NSW
Strathfield,151.0764816,-33.87577525,93.0,3,21,1,1.0,1.0,1.0,0.0,0.0,House,Private room,364,0.0,1.0,moderate,35.0,2135,NSW
Lane Cove,151.1495782,-33.8210946,80.0,2,1,2,1.0,1.0,1.0,0.0,30.0,Apartment,Private room,155,0.0,0.0,strict_14_with_grace_period,65.0,2066.0,NSW
Dover Heights,151.2820146,-33.88035347,,0,5,7,3.0,4.0,5.0,0.0,100.0,House,Entire home/apt,0,0.0,0.0,moderate,861.0,2030,NSW
Willoughby,151.2035093,-33.80276542,89.0,16,2,4,1.0,2.0,2.0,500.0,45.0,Apartment,Entire home/apt,83,0.0,0.0,flexible,100.0,2068,NSW
Kirribilli,151.2175826,-33.85041316,73.0,3,3,4,1.0,2.0,2.0,250.0,139.0,Apartment,Entire home/apt,9,1.0,0.0,strict_14_with_grace_period,219.0,2061.0,NSW
Lane Cove,151.1794269,-33.82101608,,0,3,2,1.5,1.0,2.0,200.0,120.0,House,Private room,180,0.0,0.0,strict_14_with_grace_period,66.0,2066,New South Wales
Frenchs Forest,151.2277791,-33.73946342,100.0,2,21,2,1.0,1.0,1.0,150.0,50.0,Apartment,Entire home/apt,156,0.0,0.0,strict_14_with_grace_period,65.0,2086.0,NSW
Chatswood,151.1779241,-33.80313629,,0,3,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,1.0,0.0,flexible,43.0,2067.0,NSW
Saint Leonards,151.1967346,-33.82324549,100.0,1,31,3,1.0,1.0,2.0,1000.0,242.0,Apartment,Entire home/apt,331,1.0,0.0,strict_14_with_grace_period,152.0,2065,NSW
Bondi Beach,151.2746,-33.88352988,80.0,1,7,6,3.0,4.0,4.0,0.0,0.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,812.0,2026.0,NSW
Redfern,151.2011359,-33.89461112,,0,20,1,1.0,1.0,1.0,240.0,15.0,House,Private room,0,1.0,0.0,flexible,45.0,2016,NSW
Marrickville,151.1646712,-33.89936493,90.0,2,3,2,1.5,1.0,1.0,0.0,15.0,House,Private room,0,0.0,0.0,strict_14_with_grace_period,41.0,,NSW
Bronte,151.2609228,-33.90127687,98.0,37,2,2,1.0,1.0,1.0,150.0,30.0,House,Private room,125,1.0,1.0,strict_14_with_grace_period,100.0,2024,New South Wales
Dee Why,151.2950415,-33.75765386,100.0,1,3,4,1.0,2.0,2.0,0.0,95.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,145.0,2099,NSW
Rozelle,151.1779032,-33.86312607,93.0,3,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,1.0,0.0,strict_14_with_grace_period,60.0,2039.0,NSW
Balmain,151.1717935,-33.85454736,100.0,1,5,8,3.5,4.0,1.0,1500.0,250.0,House,Entire home/apt,0,0.0,0.0,flexible,1501.0,2041.0,NSW
Kensington,151.227079,-33.91578066,50.0,2,1,3,1.0,1.0,2.0,150.0,0.0,Other,Private room,0,0.0,0.0,flexible,130.0,2052,NSW
Surry Hills,151.209125,-33.88570252,,0,2,2,1.0,1.0,1.0,500.0,40.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,129.0,2010,NSW
Beaconsfield,151.1998656,-33.91243813,95.0,47,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,52,1.0,1.0,strict_14_with_grace_period,69.0,2015.0,NSW
Mosman,151.2333686,-33.8372,97.0,106,3,3,1.0,1.0,2.0,150.0,60.0,Guest suite,Entire home/apt,0,1.0,1.0,moderate,165.0,2088,NSW
Homebush West,151.0623949,-33.86086514,100.0,1,1,1,1.0,1.0,1.0,0.0,7.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,60.0,2140.0,NSW
Centennial Park,151.2307498,-33.89258737,100.0,4,3,3,1.0,2.0,1.0,0.0,70.0,Apartment,Entire home/apt,15,1.0,0.0,flexible,82.0,2021.0,NSW
Jannali,151.0655066,-34.02242792,100.0,2,2,6,2.0,3.0,3.0,0.0,120.0,Townhouse,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,260.0,2226,NSW
Bexley,151.1251974,-33.94952951,,0,7,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,250.0,2207.0,NSW
Tamarama,151.2718401,-33.89651001,96.0,24,1,2,1.0,1.0,1.0,0.0,25.0,Apartment,Private room,55,1.0,1.0,strict_14_with_grace_period,59.0,2026,NSW
Bondi Beach,151.2667426,-33.88897026,100.0,8,6,6,1.0,3.0,4.0,1000.0,250.0,House,Entire home/apt,231,0.0,0.0,strict_14_with_grace_period,179.0,2026.0,NSW
Bronte,151.2597503,-33.90656353,88.0,5,2,4,1.0,2.0,2.0,200.0,50.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,250.0,2024,New South Wales
Woolloomooloo,151.2206216,-33.87305889,100.0,2,2,4,1.0,2.0,2.0,1000.0,120.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,250.0,2011,NSW
Ryde,151.1082111,-33.79299851,89.0,7,1,1,0.5,1.0,1.0,0.0,0.0,Villa,Private room,365,0.0,0.0,flexible,65.0,2112,New South Wales
Bronte,151.2664495,-33.90457905,,0,3,1,1.0,1.0,1.0,400.0,70.0,Apartment,Private room,0,1.0,0.0,flexible,65.0,2024,NSW
Bondi Beach,151.2478439,-33.89092321,,0,1,2,1.0,0.0,1.0,0.0,20.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,150.0,2022,NSW
Bondi Beach,151.2746076,-33.88976276,97.0,6,3,2,1.0,1.0,1.0,1000.0,75.0,Apartment,Entire home/apt,263,0.0,1.0,strict_14_with_grace_period,299.0,2026.0,NSW
Darlinghurst,151.219706,-33.87791393,94.0,54,2,2,1.0,0.0,1.0,200.0,88.0,Apartment,Entire home/apt,77,1.0,0.0,strict_14_with_grace_period,169.0,2010.0,NSW
Randwick,151.2354205,-33.90826128,,0,5,4,1.0,2.0,2.0,500.0,50.0,Apartment,Entire home/apt,178,0.0,0.0,strict_14_with_grace_period,200.0,2031.0,NSW
Gladesville,151.1238942,-33.83683444,,0,7,5,2.0,3.0,3.0,2000.0,200.0,House,Entire home/apt,365,0.0,0.0,strict_14_with_grace_period,299.0,2111,NSW
Surry Hills,151.2128074,-33.88006695,,0,1,3,1.0,0.0,1.0,150.0,45.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,300.0,2010,NSW
Bondi Beach,151.2714755,-33.89726693,100.0,2,14,4,1.0,2.0,2.0,0.0,100.0,Apartment,Entire home/apt,263,1.0,0.0,flexible,299.0,2026,NSW
Potts Point,151.2259853,-33.86677811,85.0,5,1,3,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,100.0,2011.0,New South Wales
Clovelly,151.2555767,-33.91099677,95.0,4,7,2,1.0,1.0,1.0,500.0,70.0,Apartment,Entire home/apt,19,1.0,0.0,strict_14_with_grace_period,200.0,2031,NSW
Bronte,151.2660936,-33.90026404,90.0,2,4,4,1.0,2.0,3.0,900.0,120.0,House,Entire home/apt,179,1.0,0.0,strict_14_with_grace_period,250.0,2024,NSW
Glebe,151.1846752,-33.87421846,,0,5,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,moderate,65.0,2037.0,NSW
Wahroonga,151.0972522,-33.74174397,100.0,1,5,7,3.0,4.0,5.0,0.0,120.0,House,Entire home/apt,0,1.0,0.0,flexible,380.0,2076,New South Wales
Wahroonga,151.1413373,-33.71121867,90.0,3,3,6,2.0,4.0,4.0,1000.0,100.0,House,Entire home/apt,15,1.0,0.0,strict_14_with_grace_period,310.0,2076,New South Wales
Double Bay,151.2405594,-33.87543887,,0,2,2,0.0,0.0,2.0,0.0,40.0,Apartment,Private room,0,1.0,0.0,flexible,129.0,2028.0,NSW
Surry Hills,151.2171458,-33.88517329,90.0,2,7,1,1.0,1.0,1.0,200.0,20.0,House,Private room,0,0.0,0.0,flexible,55.0,2010.0,NSW
Rushcutters Bay,151.2255508,-33.87461204,83.0,6,2,2,1.0,0.0,1.0,256.0,61.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,111.0,2011,NSW
Allambie Heights,151.2571902,-33.77123734,100.0,3,7,10,3.0,5.0,10.0,0.0,250.0,Villa,Entire home/apt,352,1.0,0.0,strict_14_with_grace_period,700.0,2100,NSW
Dee Why,151.2926744,-33.75495999,,0,14,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,90.0,2099,NSW
Rushcutters Bay,151.2278316,-33.87442108,90.0,27,2,2,1.0,1.0,1.0,500.0,75.0,Loft,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,200.0,2011,NSW
Hinchinbrook,150.8639028,-33.9218646,100.0,1,3,2,2.0,1.0,1.0,250.0,0.0,House,Private room,83,1.0,0.0,flexible,39.0,2168,NSW
Woollahra,151.2399847,-33.88879232,100.0,22,1,2,1.0,1.0,1.0,150.0,55.0,Apartment,Private room,55,1.0,0.0,moderate,67.0,2025.0,NSW
Balmain,151.186181,-33.85826013,96.0,57,3,7,2.0,3.0,4.0,500.0,200.0,Apartment,Entire home/apt,280,1.0,1.0,strict_14_with_grace_period,285.0,2041,NSW
Neutral Bay,151.2129297,-33.8367041,100.0,3,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,274,0.0,0.0,flexible,89.0,2089.0,NSW
Chippendale ,151.1979557,-33.88447889,99.0,18,3,1,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,64,0.0,1.0,strict_14_with_grace_period,76.0,2008,NSW
Redfern,151.2023502,-33.89067812,100.0,7,4,4,1.5,2.0,2.0,2500.0,50.0,Apartment,Entire home/apt,107,0.0,1.0,strict_14_with_grace_period,125.0,2016.0,NSW
Dundas Valley,151.0542234,-33.78926456,100.0,4,1,2,1.0,1.0,1.0,0.0,15.0,House,Private room,0,0.0,0.0,moderate,50.0,2117,NSW
Redfern,151.2033499,-33.88994089,,0,1,2,1.0,1.0,1.0,0.0,30.0,House,Private room,0,1.0,0.0,flexible,64.0,2016,NSW
Saint Ives,151.166322,-33.71835149,,0,3,2,1.0,2.0,1.0,200.0,50.0,Villa,Private room,363,0.0,0.0,flexible,150.0,2075.0,NSW
Bondi Beach,151.2646364,-33.89186827,100.0,3,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,46.0,2026.0,NSW
Marrickville,151.1561461,-33.91341301,90.0,2,1,2,1.5,1.0,1.0,0.0,0.0,House,Private room,0,1.0,0.0,strict_14_with_grace_period,68.0,2204,NSW
Pemulwuy,150.9315401,-33.82193032,96.0,19,4,6,2.0,1.0,3.0,0.0,0.0,House,Private room,23,0.0,1.0,strict_14_with_grace_period,59.0,2145,New South Wales
Freshwater,151.2801178,-33.76956732,96.0,5,4,2,1.0,1.0,2.0,0.0,120.0,Guesthouse,Entire home/apt,288,0.0,0.0,strict_14_with_grace_period,135.0,2096,NSW
Kingsford,151.2200808,-33.92375568,98.0,11,1,1,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,0,1.0,0.0,strict_14_with_grace_period,49.0,2032,NSW
Surry Hills,151.2149595,-33.88323213,92.0,16,1,2,1.0,1.0,1.0,0.0,39.0,Apartment,Entire home/apt,47,1.0,0.0,moderate,84.0,2010,NSW
Ashfield,151.1263731,-33.88716204,90.0,4,1,8,2.0,2.0,4.0,400.0,69.0,Apartment,Entire home/apt,341,0.0,1.0,moderate,130.0,2131.0,NSW
Werrington Downs,150.7399457,-33.74339028,96.0,92,1,4,1.0,1.0,2.0,0.0,30.0,Guest suite,Private room,339,1.0,0.0,moderate,45.0,2747,NSW
Randwick,151.2423137,-33.92040004,,0,14,2,1.0,1.0,1.0,530.0,50.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,80.0,2031,NSW
Randwick,151.2369991,-33.90884748,100.0,5,5,2,1.0,1.0,1.0,250.0,50.0,Apartment,Entire home/apt,20,1.0,0.0,moderate,65.0,2031.0,NSW
North Balgowlah,151.2520278,-33.78780628,,0,2,3,1.0,2.0,3.0,0.0,50.0,Apartment,Entire home/apt,77,0.0,0.0,strict_14_with_grace_period,250.0,2093.0,NSW
Bondi Beach,151.2704641,-33.88960985,77.0,7,1,2,1.0,0.0,1.0,0.0,100.0,Apartment,Entire home/apt,330,1.0,0.0,flexible,179.0,2026.0,NSW
,151.2071404,-33.91054512,100.0,2,12,4,2.0,2.0,2.0,600.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,180.0,,NSW
Woolloomooloo,151.2204193,-33.87134615,97.0,110,4,3,1.0,1.0,1.0,500.0,99.0,Apartment,Entire home/apt,286,1.0,1.0,moderate,200.0,2011,NSW
Eastlakes,151.2128376,-33.92765315,,0,1,4,1.0,2.0,2.0,0.0,74.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,203.0,2018,NSW
Freshwater,151.2878874,-33.77441639,100.0,1,2,2,1.0,0.0,1.0,0.0,0.0,Guest suite,Private room,0,0.0,0.0,flexible,63.0,2096.0,NSW
Freshwater,151.2903249,-33.77698589,,0,10,7,2.0,4.0,5.0,1500.0,250.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,501.0,2096,NSW
Bondi Beach,151.2832281,-33.88928806,,0,2,1,1.0,1.0,1.0,250.0,50.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,99.0,2026,NSW
Strathfield,151.0893844,-33.86981089,,0,4,2,2.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,flexible,100.0,2135,NSW
Gladesville,151.1257099,-33.83301076,,1,7,2,1.0,1.0,1.0,500.0,0.0,Apartment,Entire home/apt,83,1.0,0.0,strict_14_with_grace_period,92.0,2111.0,NSW
Bondi Beach,151.2654074,-33.89551875,100.0,3,5,2,1.0,1.0,1.0,200.0,70.0,Apartment,Entire home/apt,97,1.0,0.0,flexible,179.0,2026,NSW
Glendenning,150.8601718,-33.74080589,90.0,2,5,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,41.0,2761.0,NSW
Ultimo,151.1976126,-33.8752424,87.0,3,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,0.0,0.0,flexible,60.0,2007.0,NSW
Lakemba,151.0797933,-33.92652249,,1,7,2,3.0,4.0,2.0,500.0,0.0,Apartment,Private room,179,0.0,0.0,moderate,50.0,2195.0,NSW
Paddington,151.2254976,-33.8830486,87.0,83,1,7,2.0,4.0,5.0,500.0,240.0,House,Entire home/apt,0,0.0,0.0,strict_14_with_grace_period,484.0,2021.0,NSW
Hunters Hill,151.1337086,-33.83026399,98.0,90,2,2,1.0,1.0,1.0,0.0,0.0,Guest suite,Private room,336,0.0,1.0,moderate,111.0,2110,NSW
Darlington,151.1965561,-33.89059068,97.0,25,4,2,1.0,1.0,1.0,500.0,100.0,Apartment,Entire home/apt,52,1.0,0.0,strict_14_with_grace_period,170.0,2008,NSW
Kirribilli,151.2185956,-33.84770301,83.0,9,7,4,1.0,2.0,2.0,0.0,310.0,Apartment,Entire home/apt,124,1.0,0.0,strict_14_with_grace_period,214.0,2061,NSW
Bondi Beach,151.280417,-33.88324187,100.0,2,2,4,1.5,2.0,2.0,500.0,120.0,House,Entire home/apt,156,1.0,0.0,strict_14_with_grace_period,500.0,2026,NSW
Queens Park,151.2438684,-33.89719658,100.0,1,7,6,2.0,4.0,5.0,1000.0,0.0,House,Entire home/apt,0,1.0,0.0,moderate,350.0,2022,NSW
Pyrmont,151.192715,-33.87093504,98.0,82,2,4,1.0,2.0,3.0,150.0,90.0,House,Entire home/apt,317,1.0,1.0,strict_14_with_grace_period,220.0,2009,NSW
Dover Heights,151.2817985,-33.86642776,98.0,16,1,2,1.0,1.0,1.0,0.0,10.0,Apartment,Private room,251,0.0,1.0,moderate,85.0,2030.0,NSW
Woollahra,151.2408657,-33.88799859,100.0,2,4,6,2.0,3.0,4.0,0.0,100.0,House,Entire home/apt,173,1.0,0.0,moderate,299.0,2025,NSW
McMahons Point,151.2041711,-33.84782093,100.0,9,1,2,1.0,1.0,1.0,500.0,75.0,Apartment,Entire home/apt,18,0.0,0.0,moderate,179.0,2060.0,NSW
Matraville,151.2343367,-33.95323808,,0,14,4,1.0,3.0,2.0,720.0,100.0,House,Entire home/apt,0,0.0,0.0,flexible,100.0,2036,NSW
Cremorne,151.2275363,-33.83140347,94.0,7,2,2,1.0,1.0,1.0,200.0,50.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,124.0,2090,New South Wales
Eastgardens,151.2292982,-33.94851945,93.0,7,1,4,3.0,1.0,1.0,300.0,35.0,House,Private room,365,0.0,0.0,strict_14_with_grace_period,59.0,2036,NSW
Darling Point,151.23855,-33.87252496,100.0,2,4,1,1.0,1.0,1.0,132.0,0.0,Apartment,Private room,88,1.0,0.0,moderate,89.0,2027,NSW
Erskineville,151.1831134,-33.90532195,100.0,1,2,3,1.0,1.0,1.0,150.0,40.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,145.0,2043,NSW
Mosman,151.2342156,-33.82036154,,0,7,7,3.0,4.0,4.0,2500.0,400.0,House,Entire home/apt,209,1.0,0.0,strict_14_with_grace_period,683.0,2088.0,NSW
Sydney,151.2044671,-33.87258342,91.0,107,1,4,1.0,1.0,2.0,199.0,74.0,Apartment,Entire home/apt,173,0.0,0.0,strict_14_with_grace_period,174.0,2000.0,NSW
Maroubra,151.2516301,-33.94608082,80.0,2,2,6,2.0,3.0,3.0,600.0,190.0,Apartment,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,700.0,2035,NSW
Balgowlah,151.2647178,-33.79342412,,0,3,4,2.5,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,200.0,2093,NSW
Darlinghurst,151.219439,-33.87728337,80.0,2,3,5,1.0,1.0,3.0,300.0,20.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,170.0,2010,NSW
Killarney Heights,151.2232332,-33.77788113,,0,7,5,2.0,3.0,4.0,1000.0,90.0,House,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,135.0,2087,New South Wales
Bondi Beach,151.2675736,-33.89457248,91.0,25,1,2,1.0,1.0,1.0,0.0,40.0,Apartment,Entire home/apt,8,1.0,0.0,moderate,98.0,2026.0,NSW
Centennial Park,151.2306865,-33.89038341,100.0,1,7,3,1.0,1.0,2.0,450.0,0.0,Townhouse,Private room,364,1.0,0.0,strict_14_with_grace_period,78.0,2021,NSW
Strathfield,151.0892838,-33.87235163,84.0,5,1,2,1.5,1.0,2.0,200.0,0.0,House,Private room,0,0.0,0.0,moderate,70.0,2135.0,NSW
Bondi Beach,151.2717519,-33.89426298,96.0,5,1,3,1.0,1.0,2.0,500.0,90.0,Apartment,Entire home/apt,16,0.0,0.0,strict_14_with_grace_period,150.0,2026.0,NSW
Mount Annan,150.749958,-34.05837895,73.0,3,3,8,1.5,3.0,4.0,0.0,70.0,House,Entire home/apt,360,1.0,0.0,strict_14_with_grace_period,110.0,2567,NSW
Freshwater,151.2807363,-33.77267719,,1,14,8,3.0,4.0,4.0,1500.0,250.0,House,Entire home/apt,348,1.0,0.0,strict_14_with_grace_period,750.0,2096,NSW
Cronulla,151.1577252,-34.0406407,,0,5,8,3.0,4.0,4.0,0.0,0.0,House,Entire home/apt,0,0.0,0.0,flexible,700.0,2230.0,NSW
Beacon Hill,151.265255,-33.76002524,100.0,2,2,6,2.0,3.0,3.0,0.0,100.0,House,Entire home/apt,0,0.0,0.0,moderate,300.0,2100.0,NSW
Wollstonecraft,151.1914249,-33.83649495,,0,5,5,2.0,3.0,4.0,0.0,0.0,House,Entire home/apt,211,0.0,0.0,flexible,900.0,2065,NSW
Balgowlah,151.258351,-33.79471388,95.0,21,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,105.0,2093,NSW
Waterloo,151.2133087,-33.90218951,93.0,40,3,1,1.0,1.0,1.0,130.0,15.0,Apartment,Private room,303,1.0,0.0,moderate,45.0,2017,NSW
Darling Point,151.2395763,-33.86882812,,0,4,4,2.0,2.0,3.0,1000.0,350.0,Apartment,Entire home/apt,365,1.0,0.0,strict_14_with_grace_period,1000.0,2027,NSW
Bellevue Hill,151.2470436,-33.87384056,100.0,1,2,4,1.0,2.0,3.0,550.0,65.0,Apartment,Entire home/apt,0,1.0,0.0,moderate,130.0,2023,NSW
"Gladesville, New South Wales, AU",151.1261991,-33.83050371,95.0,4,3,4,1.0,2.0,3.0,0.0,0.0,Apartment,Entire home/apt,0,1.0,0.0,flexible,100.0,2111.0,NSW
Rushcutters Bay,151.2258376,-33.87473982,,1,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,92.0,2011,NSW
Ashfield,151.1249812,-33.88876781,94.0,42,1,4,1.0,1.0,2.0,200.0,30.0,Apartment,Private room,347,0.0,1.0,moderate,59.0,2131.0,NSW
Canterbury,151.1150438,-33.91537795,,0,1,2,1.0,1.0,1.0,300.0,50.0,Townhouse,Private room,180,0.0,0.0,flexible,55.0,2193.0,NSW
Pyrmont,151.1927704,-33.87463349,93.0,33,1,3,1.0,0.0,2.0,300.0,120.0,Apartment,Entire home/apt,77,0.0,0.0,moderate,150.0,2009.0,NSW
Macquarie Park,151.1295568,-33.77805426,100.0,1,10,1,1.0,1.0,1.0,0.0,25.0,Apartment,Private room,0,1.0,0.0,strict_14_with_grace_period,41.0,2113.0,NSW
Surry Hills,151.2164116,-33.88195157,80.0,5,364,3,1.0,1.0,1.0,1000.0,100.0,Apartment,Entire home/apt,184,0.0,0.0,strict_14_with_grace_period,161.0,2010,NSW
Camperdown,151.1773127,-33.88408378,98.0,8,2,4,1.5,1.0,2.0,500.0,40.0,Apartment,Entire home/apt,1,1.0,0.0,moderate,165.0,2050,NSW
Bondi Beach,151.2713516,-33.88994416,,0,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,0.0,0.0,strict_14_with_grace_period,200.0,2026.0,NSW
Waverley,151.2554386,-33.90032215,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,1.0,0.0,flexible,50.0,2024,NSW
Redfern,151.2018504,-33.89069528,100.0,1,2,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,1.0,0.0,flexible,45.0,2016.0,NSW
Bondi Beach,151.2647522,-33.89070788,85.0,4,2,2,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,0,0.0,0.0,flexible,120.0,2026,NSW
Coogee,151.2515122,-33.92601522,,0,4,2,1.0,1.0,1.0,200.0,35.0,Apartment,Entire home/apt,44,0.0,0.0,strict_14_with_grace_period,98.0,2034,NSW
Fairlight,151.2753577,-33.79826993,,0,7,4,1.0,2.0,2.0,200.0,60.0,Apartment,Entire home/apt,0,0.0,0.0,flexible,170.0,2094,NSW
Forest Lodge,151.1814047,-33.88301263,87.0,12,3,1,6.0,1.0,1.0,0.0,25.0,Hostel,Private room,224,0.0,0.0,strict_14_with_grace_period,55.0,2037.0,NSW
Cammeray,151.211788,-33.82020719,100.0,3,2,2,1.0,1.0,1.0,0.0,20.0,Townhouse,Private room,0,0.0,0.0,moderate,70.0,2062.0,NSW
Camperdown,151.17749,-33.88924669,90.0,2,2,2,1.0,1.0,1.0,0.0,25.0,House,Private room,0,1.0,0.0,moderate,62.0,2050,NSW
Pagewood,151.2271989,-33.93942208,96.0,63,5,3,1.0,1.0,1.0,200.0,70.0,House,Entire home/apt,174,0.0,0.0,strict_14_with_grace_period,82.0,2035,NSW
North Curl Curl (near Manly),151.2974201,-33.76205268,100.0,1,5,7,2.0,4.0,7.0,0.0,0.0,House,Entire home/apt,0,1.0,0.0,strict_14_with_grace_period,451.0,2099,NSW
Sydney,151.1812583,-33.90816365,96.0,40,2,2,1.0,1.0,1.0,200.0,0.0,Apartment,Private room,72,1.0,0.0,moderate,47.0,2044,NSW
Sans Souci,151.1318337,-33.98487347,87.0,9,3,10,2.0,7.0,8.0,500.0,190.0,House,Entire home/apt,90,1.0,0.0,strict_14_with_grace_period,987.0,2219,NSW
