city,longitude,latitude,review_scores_rating,number_of_reviews,minimum_nights,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,property_type,room_type,availability_365,host_identity_verified,host_is_superhost,cancellation_policy,price,zipcode
Bondi Beach,151.2724006,-33.89270662,95.0,21,2,2,1.0,1.0,1.0,500.0,99.0,Apartment,Entire home/apt,204,t,f,moderate,139.0,2026
Bondi Beach,151.2627868,-33.88985169,,1,2,2,1.0,1.0,1.0,0.0,15.0,Apartment,Private room,0,f,f,moderate,55.0,2026
Bondi Beach,151.2714197,-33.88957303,97.0,13,7,2,1.0,1.0,1.0,0.0,130.0,Apartment,Entire home/apt,0,f,f,moderate,160.0,2026
Bondi Beach,151.2664825,-33.89378134,100.0,1,4,4,1.0,1.0,1.0,0.0,65.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,94.0,2026
Bondi Beach,151.2711432,-33.89537713,100.0,37,1,2,1.0,1.0,1.0,0.0,25.0,Apartment,Private room,123,f,t,moderate,70.0,2026
Bondi Beach,151.2683818,-33.88542532,,0,7,2,1.0,1.0,1.0,0.0,80.0,Apartment,Private room,0,f,f,flexible,103.0,2026
Bondi Beach,151.2724582,-33.89515875,95.0,11,7,6,1.0,3.0,3.0,500.0,125.0,House,Entire home/apt,0,t,t,strict_14_with_grace_period,384.0,2026
Bondi Beach,151.2624075,-33.89717377,,0,7,4,1.5,2.0,2.0,500.0,150.0,House,Entire home/apt,0,t,f,flexible,350.0,2026
Bondi Beach,151.2705037,-33.89283502,,0,4,2,2.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,100.0,2026
Bondi Beach,151.2791662,-33.88417987,80.0,1,10,2,1.0,1.0,1.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,100.0,2026
Bondi Beach,151.2716585,-33.8940162,,1,3,3,1.0,1.0,2.0,500.0,70.0,Apartment,Entire home/apt,179,t,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2818306,-33.88939628,100.0,6,4,2,1.0,0.0,1.0,500.0,100.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,160.0,2026
Bondi Beach,151.2630967,-33.89657492,,0,3,1,1.0,1.0,1.0,0.0,75.0,House,Private room,24,f,f,strict_14_with_grace_period,80.0,2026
Bondi Beach,151.2676315,-33.89416274,,0,2,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,78.0,2026
Bondi Beach,151.2767677,-33.88644729,100.0,1,2,1,1.0,1.0,1.0,200.0,40.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,69.0,2026
Bondi Beach,151.2753793,-33.88909829,,0,21,2,1.0,1.0,2.0,0.0,70.0,Apartment,Entire home/apt,66,f,f,strict_14_with_grace_period,80.0,2026
Bondi Beach,151.272565,-33.8879621,91.0,7,2,3,1.0,1.0,2.0,300.0,60.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,95.0,2026
Bondi Beach,151.2642921,-33.89161648,90.0,2,4,2,2.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,60.0,2026
Bondi Beach,151.2617708,-33.88870453,100.0,3,5,2,1.0,1.0,1.0,250.0,28.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2684032,-33.89094203,93.0,14,3,4,1.0,2.0,2.0,250.0,150.0,House,Entire home/apt,250,f,f,flexible,299.0,2026
Bondi Beach,151.2718612,-33.88807723,93.0,6,3,2,1.0,1.0,1.0,4000.0,40.0,Apartment,Private room,323,f,f,strict_14_with_grace_period,80.0,2026
Bondi Beach,151.2732079,-33.88942222,88.0,11,4,4,1.0,2.0,2.0,400.0,129.0,Apartment,Entire home/apt,29,t,f,flexible,109.0,2026
Bondi Beach,151.2617125,-33.89606251,,0,5,3,1.0,0.0,2.0,0.0,0.0,Guest suite,Entire home/apt,273,t,f,flexible,130.0,2026
Bondi Beach,151.2623475,-33.8974524,100.0,2,5,4,1.0,2.0,2.0,0.0,60.0,Apartment,Entire home/apt,0,t,t,strict_14_with_grace_period,380.0,2026
Bondi Beach,151.2662561,-33.8921606,100.0,1,2,2,1.0,1.0,1.0,200.0,0.0,Apartment,Private room,0,f,f,flexible,57.0,2026
Bondi Beach,151.2733122,-33.88890619,,0,4,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,t,f,flexible,30.0,2026
Bondi Beach,151.2756001,-33.88066001,80.0,1,1,8,1.0,3.0,7.0,0.0,95.0,House,Entire home/apt,65,f,f,strict_14_with_grace_period,228.0,2026
Bondi Beach,151.2486866,-33.89312993,100.0,1,7,4,1.0,1.0,2.0,650.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,133.0,2022
Bondi Beach,151.2618578,-33.89125003,91.0,47,3,6,2.0,2.0,3.0,500.0,220.0,Apartment,Entire home/apt,140,t,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2538397,-33.89121747,93.0,4,8,6,1.0,3.0,3.0,500.0,200.0,House,Entire home/apt,0,t,f,moderate,179.0,2022
Bondi Beach,151.2662879,-33.8897767,97.0,6,2,4,1.0,2.0,2.0,500.0,100.0,Apartment,Entire home/apt,2,f,f,strict_14_with_grace_period,190.0,2026
Bondi Beach,151.2786397,-33.88479034,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,70.0,2026
Bondi Beach,151.2660417,-33.89266386,,0,10,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,65.0,2026
Bondi Beach,151.2574433,-33.88960086,100.0,1,12,2,1.0,1.0,2.0,0.0,0.0,Guest suite,Entire home/apt,0,f,f,flexible,41.0,2022
Bondi Beach,151.2703246,-33.88882289,85.0,4,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,f,f,flexible,41.0,2026
Bondi Beach,151.2753647,-33.88160823,,0,7,4,1.0,2.0,2.0,200.0,50.0,House,Entire home/apt,0,t,f,flexible,200.0,2026
Bondi Beach,151.2839567,-33.88706882,,1,7,4,1.0,2.0,3.0,0.0,50.0,Apartment,Entire home/apt,180,t,f,moderate,147.0,2026
Bondi Beach,151.2703841,-33.89325831,93.0,6,5,4,1.0,3.0,3.0,1000.0,100.0,Apartment,Entire home/apt,28,f,f,strict_14_with_grace_period,179.0,2026
Bondi Beach,151.2778505,-33.88771356,,1,2,4,1.0,2.0,2.0,500.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,189.0,2026
Bondi Beach,151.2756326,-33.88404414,,0,11,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,100.0,2026
Bondi Beach,151.2696894,-33.89277362,100.0,2,1,2,1.0,1.0,1.0,0.0,70.0,Apartment,Private room,118,t,f,moderate,100.0,2026
Bondi Beach,151.2685318,-33.88491385,100.0,1,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,91.0,2026
Bondi Beach,151.270013,-33.89296124,,0,1,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,180.0,2026
Bondi Beach,151.2688853,-33.88784554,100.0,1,3,4,1.0,2.0,2.0,0.0,95.0,Apartment,Entire home/apt,87,t,f,flexible,250.0,2026
Bondi Beach,151.2698537,-33.88930795,94.0,134,2,2,1.0,1.0,1.0,300.0,70.0,Condominium,Entire home/apt,288,t,f,strict_14_with_grace_period,173.0,2026
Bondi Beach,151.2691948,-33.89258141,98.0,38,4,4,1.0,2.0,2.0,500.0,150.0,Apartment,Entire home/apt,79,f,t,moderate,200.0,2026
Bondi Beach,151.2751278,-33.8876571,96.0,5,1,5,2.0,3.0,2.0,150.0,20.0,Villa,Private room,0,f,f,moderate,94.0,2026
Bondi Beach,151.2611354,-33.89673053,80.0,3,28,2,1.0,3.0,1.0,0.0,0.0,Apartment,Private room,284,f,f,strict_14_with_grace_period,30.0,2026
Bondi Beach,151.2722906,-33.89129438,,0,1,2,1.5,1.0,1.0,300.0,0.0,House,Private room,0,f,f,flexible,300.0,2026
Bondi Beach,151.278713,-33.88621917,,0,1,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,moderate,80.0,2026
Bondi Beach,151.2798257,-33.88119137,97.0,6,2,4,1.0,2.0,2.0,0.0,85.0,Apartment,Entire home/apt,0,t,f,moderate,190.0,2026
Bondi Beach,151.2831619,-33.88904116,92.0,7,2,4,1.0,2.0,2.0,300.0,75.0,Apartment,Entire home/apt,6,t,f,moderate,161.0,2026
Bondi Beach,151.2682024,-33.89007871,83.0,32,5,6,2.0,3.0,4.0,500.0,370.0,Apartment,Entire home/apt,266,t,f,moderate,312.0,2026
Bondi Beach,151.2728955,-33.88478492,100.0,3,4,4,1.0,2.0,2.0,500.0,75.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,180.0,2026
Bondi Beach,151.269322,-33.89239063,88.0,8,30,4,2.0,2.0,2.0,1000.0,60.0,Apartment,Entire home/apt,265,t,f,moderate,175.0,2026
Bondi Beach,151.270429,-33.89298193,,5,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,364,t,f,strict_14_with_grace_period,190.0,2026
Bondi Beach,151.2726826,-33.89061843,97.0,33,2,4,1.0,2.0,2.0,0.0,125.0,Apartment,Entire home/apt,71,t,t,moderate,285.0,2026
Bondi Beach,151.2685716,-33.8912294,,0,2,3,1.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,0,t,f,moderate,250.0,2026
Bondi Beach,151.2812733,-33.88613575,100.0,1,2,4,2.5,2.0,3.0,0.0,200.0,Other,Entire home/apt,0,f,f,strict_14_with_grace_period,350.0,2026
Bondi Beach,151.246265,-33.89185083,96.0,5,7,2,1.0,1.0,1.0,500.0,150.0,Apartment,Entire home/apt,323,t,f,strict_14_with_grace_period,179.0,2022
Bondi Beach,151.2651018,-33.89500058,,0,2,2,1.0,1.0,1.0,130.0,25.0,Apartment,Private room,88,t,f,flexible,100.0,2026
Bondi Beach,151.2798912,-33.88422218,100.0,1,3,8,1.5,4.0,4.0,1000.0,288.0,House,Entire home/apt,89,t,f,strict_14_with_grace_period,349.0,2026
Bondi Beach,151.2705283,-33.88751387,87.0,3,2,4,1.0,1.0,1.0,200.0,0.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,106.0,2026
Bondi Beach,151.2737628,-33.8898966,,0,3,1,1.0,1.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,60.0,2026
Bondi Beach,151.2767866,-33.88644906,95.0,43,2,2,1.0,1.0,1.0,0.0,7.0,Apartment,Private room,20,t,f,strict_14_with_grace_period,70.0,2026
Bondi Beach,151.2800812,-33.88878811,,0,6,2,1.0,0.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,150.0,2026
Bondi Beach,151.2784986,-33.88870553,100.0,4,3,2,1.0,1.0,1.0,0.0,20.0,Apartment,Entire home/apt,0,f,f,moderate,130.0,2026
Bondi Beach,151.2723692,-33.89046891,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,100.0,2026
Bondi Beach,151.2847109,-33.8904823,,0,5,2,2.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,t,f,flexible,200.0,2026
Bondi Beach,151.2655485,-33.88854757,100.0,6,2,2,2.0,1.0,1.0,0.0,25.0,House,Private room,77,t,t,strict_14_with_grace_period,81.0,2026
Bondi Beach,151.2754807,-33.88598493,100.0,3,2,2,1.0,1.0,1.0,0.0,60.0,Apartment,Entire home/apt,0,t,f,moderate,150.0,2026
Bondi Beach,151.2530427,-33.89554273,,0,5,2,1.0,1.0,1.0,500.0,80.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,281.0,2022
Bondi Beach,151.2683329,-33.88414131,,1,1,4,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,120.0,2026
Bondi Beach,151.2653748,-33.89187624,,0,3,2,1.0,1.0,1.0,0.0,0.0,Condominium,Entire home/apt,23,t,f,moderate,250.0,2026
Bondi Beach,151.2743642,-33.89004814,99.0,86,1,4,1.0,2.0,2.0,1500.0,139.0,Apartment,Entire home/apt,274,f,t,strict_14_with_grace_period,297.0,2026
Bondi Beach,151.2671552,-33.89230483,100.0,1,14,2,1.0,1.0,1.0,150.0,30.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,65.0,2026
Bondi Beach,151.2684254,-33.8951067,95.0,13,2,4,1.0,2.0,2.0,250.0,60.0,Apartment,Entire home/apt,0,t,f,moderate,80.0,2026
Bondi Beach,151.2719805,-33.89602206,,0,5,4,1.0,2.0,2.0,0.0,50.0,Apartment,Entire home/apt,94,f,t,moderate,138.0,2026
Bondi Beach,151.272859,-33.89449896,93.0,6,5,1,1.0,1.0,1.0,0.0,50.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,55.0,2026
Bondi Beach,151.2701879,-33.8883096,94.0,13,1,4,1.0,2.0,2.0,150.0,50.0,Apartment,Entire home/apt,63,t,f,moderate,120.0,2026
Bondi Beach,151.2716794,-33.89001243,99.0,42,2,2,1.0,1.0,1.0,250.0,30.0,Apartment,Private room,0,t,f,moderate,74.0,2026
Bondi Beach,151.2761343,-33.88737054,,0,5,1,1.0,1.0,1.0,0.0,40.0,Apartment,Private room,156,t,f,strict_14_with_grace_period,50.0,2026
Bondi Beach,151.273163,-33.89097295,100.0,2,1,1,1.0,1.0,2.0,0.0,25.0,Apartment,Shared room,0,t,f,strict_14_with_grace_period,35.0,2026
Bondi Beach,151.2615564,-33.89481987,100.0,1,1,2,1.0,1.0,2.0,1000.0,50.0,Apartment,Private room,89,t,f,strict_14_with_grace_period,80.0,2026
Bondi Beach,151.2702656,-33.89296114,80.0,1,10,4,1.0,2.0,2.0,2000.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,210.0,2026
Bondi Beach,151.2759151,-33.8879334,,0,3,2,1.0,0.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,300.0,2026
Bondi Beach,151.2490766,-33.89596711,100.0,2,5,6,2.5,3.0,4.0,210.0,80.0,House,Entire home/apt,0,f,f,flexible,177.0,2022
Bondi Beach,151.2623979,-33.88883071,100.0,2,7,4,2.0,1.0,2.0,2000.0,125.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,299.0,2026
Bondi Beach,151.2417804,-33.89207847,,0,2,2,1.0,1.0,1.0,0.0,0.0,Townhouse,Private room,0,f,f,moderate,74.0,2022
Bondi Beach,151.2777933,-33.88486589,,0,7,1,1.0,1.0,1.0,500.0,0.0,Apartment,Private room,0,f,f,flexible,45.0,2026
Bondi Beach,151.2596228,-33.89241356,100.0,2,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,187,f,f,flexible,115.0,2026
Bondi Beach,151.2841434,-33.88559902,,1,7,1,1.0,1.0,1.0,0.0,0.0,Townhouse,Private room,90,f,f,flexible,42.0,2026
Bondi Beach,151.2771022,-33.8866491,100.0,1,21,2,1.0,2.0,2.0,0.0,90.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,106.0,2026
Bondi Beach,151.2707001,-33.89165172,,1,1,2,1.0,1.0,1.0,240.0,20.0,Apartment,Private room,0,t,f,strict_14_with_grace_period,69.0,2026
Bondi Beach,151.2767537,-33.886223,,0,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Shared room,0,f,f,moderate,39.0,2026
Bondi Beach,151.2833403,-33.89241098,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,91.0,2026
Bondi Beach,151.2467153,-33.89192989,80.0,4,5,2,1.0,0.0,1.0,1000.0,50.0,Apartment,Entire home/apt,116,t,f,strict_14_with_grace_period,115.0,2022
Bondi Beach,151.2690049,-33.89161287,96.0,19,2,5,1.0,2.0,3.0,300.0,150.0,Apartment,Entire home/apt,0,t,f,moderate,189.0,2026
Bondi Beach,151.2828481,-33.88499195,80.0,1,4,4,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,88,t,f,strict_14_with_grace_period,299.0,2026
Bondi Beach,151.2713986,-33.89317986,100.0,2,3,5,1.0,2.0,2.0,500.0,100.0,Apartment,Entire home/apt,0,t,f,moderate,365.0,2026
Bondi Beach,151.2639276,-33.89000251,98.0,54,2,2,2.0,1.0,1.0,0.0,25.0,House,Private room,176,t,t,strict_14_with_grace_period,76.0,2026
Bondi Beach,151.273071,-33.88680648,100.0,1,5,2,1.0,0.0,1.0,500.0,30.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,185.0,2026
Bondi Beach,151.2706361,-33.89241557,100.0,5,3,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,25,t,f,strict_14_with_grace_period,82.0,2026
Bondi Beach,151.2680599,-33.88672517,93.0,79,2,4,1.0,2.0,2.0,600.0,180.0,Apartment,Entire home/apt,128,t,t,strict_14_with_grace_period,196.0,2026
Bondi Beach,151.2687619,-33.8956854,100.0,3,1,2,2.0,1.0,1.0,0.0,15.0,Apartment,Private room,7,f,f,flexible,90.0,2026
Bondi Beach,151.2615984,-33.89601295,99.0,42,1,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,0,t,t,moderate,80.0,2026
Bondi Beach,151.2719735,-33.88794965,93.0,3,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,50.0,2026
Bondi Beach,151.278839,-33.88957497,93.0,8,2,4,1.0,2.0,2.0,500.0,99.0,Apartment,Entire home/apt,2,f,f,strict_14_with_grace_period,175.0,2026
Bondi Beach,151.2646001,-33.89412172,100.0,9,3,1,1.0,1.0,1.0,0.0,60.0,House,Private room,65,t,t,strict_14_with_grace_period,65.0,2026
Bondi Beach,151.2714295,-33.88789675,100.0,1,3,2,1.0,0.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,95.0,2026
Bondi Beach,151.2676976,-33.89337456,100.0,1,2,2,1.0,1.0,1.0,150.0,30.0,Apartment,Private room,0,t,f,moderate,156.0,2026
Bondi Beach,151.2751459,-33.8909396,80.0,2,1,2,1.0,1.0,1.0,0.0,20.0,Apartment,Private room,14,f,f,flexible,74.0,2026
Bondi Beach,151.2529726,-33.89121011,96.0,41,1,1,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,65,f,f,flexible,76.0,2022
Bondi Beach,151.2847496,-33.89159904,93.0,4,2,2,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,165.0,2026
Bondi Beach,151.2527054,-33.89162066,,0,1,2,1.0,1.0,1.0,600.0,80.0,Apartment,Entire home/apt,365,f,f,strict_14_with_grace_period,299.0,2022
Bondi Beach,151.2725109,-33.8930012,,0,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,290,f,f,strict_14_with_grace_period,90.0,2026
Bondi Beach,151.2702597,-33.89158952,80.0,3,2,2,1.0,1.0,1.0,200.0,40.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2595091,-33.89270569,,0,1,2,1.0,2.0,2.0,0.0,0.0,Apartment,Entire home/apt,0,f,f,flexible,160.0,2026
Bondi Beach,151.2804919,-33.88770595,100.0,2,2,4,2.0,2.0,2.0,300.0,120.0,Apartment,Entire home/apt,23,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.273425,-33.88862206,100.0,2,2,2,1.0,1.0,1.0,200.0,65.0,Apartment,Entire home/apt,122,t,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2676075,-33.89020569,80.0,6,2,1,1.0,1.0,1.0,0.0,0.0,House,Private room,358,f,f,strict_14_with_grace_period,59.0,2026
Bondi Beach,151.2764457,-33.88583412,93.0,3,7,2,1.0,1.0,1.0,500.0,80.0,Apartment,Entire home/apt,203,t,f,strict_14_with_grace_period,94.0,2026
Bondi Beach,151.2781725,-33.88494304,93.0,11,5,4,1.0,2.0,2.0,300.0,75.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,146.0,2026
Bondi Beach,151.2719975,-33.88871178,,0,5,4,1.0,2.0,2.0,0.0,80.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2735544,-33.88787178,,0,5,2,1.0,1.0,1.0,0.0,0.0,House,Entire home/apt,0,f,f,flexible,100.0,2026
Bondi Beach,151.2734418,-33.89141033,78.0,8,1,12,2.0,1.0,12.0,0.0,0.0,Hostel,Shared room,69,t,f,strict_14_with_grace_period,30.0,2026
Bondi Beach,151.2612186,-33.89429468,93.0,24,3,3,2.0,2.0,0.0,500.0,145.0,Loft,Entire home/apt,0,t,f,moderate,165.0,2026
Bondi Beach,151.2743719,-33.8914056,93.0,3,7,4,1.0,2.0,2.0,0.0,100.0,Apartment,Entire home/apt,204,t,f,strict_14_with_grace_period,299.0,2026
Bondi Beach,151.2721392,-33.88704933,,0,3,2,1.5,1.0,1.0,250.0,50.0,Apartment,Private room,0,f,f,strict_14_with_grace_period,150.0,2026
Bondi Beach,151.2722156,-33.88999396,,0,1,2,1.0,1.0,1.0,200.0,60.0,Apartment,Private room,0,t,f,flexible,76.0,2026
Bondi Beach,151.2738236,-33.89540201,100.0,33,2,4,1.0,2.0,2.0,1500.0,100.0,Apartment,Entire home/apt,178,t,f,strict_14_with_grace_period,290.0,2026
Bondi Beach,151.2707426,-33.89527844,,0,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2026
Bondi Beach,151.2742091,-33.89109551,70.0,2,6,2,1.0,1.0,1.0,0.0,100.0,Apartment,Entire home/apt,21,t,f,strict_14_with_grace_period,179.0,2026
Bondi Beach,151.242169,-33.89196921,,0,1,1,1.0,1.0,3.0,133.0,50.0,House,Private room,86,t,f,moderate,150.0,2022
Bondi Beach,151.274203,-33.8904526,91.0,75,1,3,1.0,0.0,1.0,0.0,50.0,Apartment,Entire home/apt,177,t,f,strict_14_with_grace_period,111.0,2026
Bondi Beach,151.270511,-33.89378092,87.0,3,7,3,1.0,2.0,2.0,1000.0,150.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,221.0,2026
Bondi Beach,151.2703778,-33.88625394,100.0,1,3,3,1.0,2.0,2.0,400.0,50.0,Apartment,Entire home/apt,0,f,f,moderate,350.0,2026
Bondi Beach,151.2847832,-33.88542898,100.0,1,3,4,1.0,2.0,3.0,200.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2784285,-33.88907986,,0,7,5,2.0,3.0,3.0,500.0,250.0,House,Entire home/apt,26,t,f,strict_14_with_grace_period,299.0,2026
Bondi Beach,151.2728241,-33.89257702,94.0,47,4,5,1.0,2.0,2.0,150.0,155.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2701916,-33.89618268,80.0,1,7,3,1.0,1.0,2.0,500.0,75.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,210.0,2026
Bondi Beach,151.2853001,-33.88854192,100.0,3,2,2,1.0,1.0,1.0,200.0,50.0,Apartment,Private room,180,f,f,moderate,121.0,2026
Bondi Beach,151.2636747,-33.89380674,100.0,3,3,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,17,f,f,flexible,100.0,2026
Bondi Beach,151.2814755,-33.88990401,100.0,3,2,4,1.0,2.0,2.0,600.0,130.0,Apartment,Entire home/apt,0,f,f,moderate,240.0,2026
Bondi Beach,151.2469281,-33.89336877,93.0,8,3,2,1.0,1.0,1.0,300.0,50.0,Apartment,Entire home/apt,71,t,f,moderate,130.0,2022
Bondi Beach,151.267619,-33.89787679,,0,2,2,1.0,1.0,1.0,0.0,0.0,Apartment,Entire home/apt,0,t,f,flexible,110.0,2026
Bondi Beach,151.2844651,-33.89124245,98.0,47,4,4,1.0,1.0,2.0,0.0,40.0,Apartment,Entire home/apt,218,t,t,strict_14_with_grace_period,188.0,2026
Bondi Beach,151.2796842,-33.88409177,93.0,3,7,2,2.5,1.0,1.0,150.0,0.0,House,Private room,4,t,f,strict_14_with_grace_period,68.0,2026
Bondi Beach,151.2785305,-33.88872603,84.0,5,10,4,1.0,2.0,2.0,250.0,50.0,Apartment,Entire home/apt,0,t,f,strict_14_with_grace_period,175.0,2026
Bondi Beach,151.2705972,-33.89490698,100.0,1,2,2,1.0,1.0,1.0,0.0,100.0,Apartment,Private room,0,t,f,moderate,150.0,2026
Bondi Beach,151.2798466,-33.88516004,100.0,2,7,5,2.0,3.0,3.0,1000.0,100.0,Apartment,Entire home/apt,0,t,f,flexible,300.0,2026
Bondi Beach,151.2846814,-33.88552433,100.0,2,2,2,1.0,1.0,1.0,0.0,40.0,Apartment,Private room,179,t,f,moderate,76.0,2026
Bondi Beach,151.2739584,-33.88679581,100.0,2,3,2,1.0,1.0,1.0,400.0,60.0,Apartment,Entire home/apt,0,f,f,moderate,150.0,2026
Bondi Beach,151.2491148,-33.89336678,100.0,1,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,flexible,50.0,2022
Bondi Beach,151.2718074,-33.8918555,100.0,2,5,2,1.0,1.0,1.0,1000.0,80.0,Apartment,Entire home/apt,0,t,f,moderate,115.0,2026
Bondi Beach,151.2508314,-33.89443301,,1,3,2,1.5,1.0,1.0,300.0,30.0,Bungalow,Private room,0,f,f,flexible,65.0,2022
Bondi Beach,151.2441268,-33.89360805,,0,7,2,1.0,1.0,1.0,130.0,0.0,House,Private room,0,t,f,flexible,35.0,2022
Bondi Beach,151.2449073,-33.89395389,98.0,11,2,6,1.0,3.0,4.0,0.0,70.0,House,Entire home/apt,138,f,f,flexible,360.0,2022
Bondi Beach,151.264808,-33.89440919,80.0,1,3,2,1.0,3.0,1.0,0.0,0.0,House,Private room,0,f,f,flexible,150.0,2026
Bondi Beach,151.278984,-33.88838872,100.0,3,4,2,2.0,1.0,1.0,600.0,110.0,Apartment,Entire home/apt,97,t,f,strict_14_with_grace_period,250.0,2026
Bondi Beach,151.2590002,-33.8901571,100.0,3,2,4,1.0,2.0,2.0,1000.0,80.0,Apartment,Entire home/apt,0,t,f,flexible,200.0,2026
Bondi Beach,151.2826182,-33.88728843,,0,4,2,1.0,1.0,1.0,500.0,50.0,Apartment,Private room,89,f,f,moderate,170.0,2026
Bondi Beach,151.2726845,-33.88960081,100.0,3,3,2,1.0,0.0,1.0,0.0,40.0,Apartment,Entire home/apt,178,f,f,moderate,109.0,2026
Bondi Beach,151.2689798,-33.88583685,60.0,1,5,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,f,f,moderate,73.0,2026
Bondi Beach,151.2520702,-33.89332227,100.0,1,1,2,1.0,1.0,1.0,0.0,0.0,Apartment,Private room,0,t,f,flexible,78.0,2022
Bondi Beach,151.2679246,-33.89499085,,0,3,4,2.0,3.0,3.0,500.0,150.0,Apartment,Entire home/apt,0,f,f,strict_14_with_grace_period,200.0,2026
Bondi Beach,151.2771772,-33.88640393,100.0,3,2,2,1.0,1.0,1.0,200.0,25.0,Apartment,Private room,180,f,f,strict_14_with_grace_period,85.0,2026
Bondi Beach,151.2824811,-33.89216901,,0,4,2,1.0,1.0,1.0,0.0,80.0,Apartment,Entire home/apt,0,f,f,flexible,245.0,2026
Bondi Beach,151.2667584,-33.89089719,100.0,1,3,2,1.0,1.0,1.0,0.0,0.0,House,Private room,0,t,f,flexible,50.0,2026
Bondi Beach,151.2729232,-33.89696987,96.0,16,6,4,1.0,2.0,2.0,1000.0,0.0,Apartment,Entire home/apt,149,t,f,strict_14_with_grace_period,200.0,2026
